price,kms_driven,owner,age,power,brand
78000.0,16000.0,First Owner,6.0,200.0,Bajaj
85000.0,12600.0,First Owner,7.0,350.0,Royal Enfield
43000.0,32000.0,First Owner,5.0,150.0,Bajaj
50390.0,45949.0,First Owner,4.0,160.0,TVS
128700.0,15900.0,Second Owner,5.0,500.0,Royal Enfield
510000.0,5600.0,First Owner,4.0,750.0,Harley-Davidson
65000.0,33000.0,First Owner,4.0,150.0,Yamaha
55000.0,2000.0,First Owner,9.0,150.0,Honda
126000.0,6518.0,First Owner,4.0,350.0,Royal Enfield
53300.0,10000.0,First Owner,2.0,100.0,Hero
76000.0,10000.0,First Owner,4.0,200.0,Bajaj
140000.0,10200.0,First Owner,4.0,400.0,Bajaj
13600.0,87267.0,First Owner,13.0,135.0,Bajaj
73000.0,2100.0,First Owner,3.0,180.0,TVS
17000.0,28130.0,Second Owner,8.0,125.0,Bajaj
29000.0,39000.0,First Owner,6.0,150.0,Bajaj
49000.0,7500.0,First Owner,5.0,150.0,Suzuki
371100.0,6300.0,Second Owner,5.0,750.0,Harley-Davidson
30000.0,7334.0,First Owner,7.0,100.0,Bajaj
70000.0,3400.0,First Owner,4.0,150.0,Bajaj
131000.0,9900.0,First Owner,4.0,350.0,Royal Enfield
65000.0,7000.0,First Owner,4.0,160.0,Bajaj
65000.0,2600.0,First Owner,2.0,100.0,Hero
96000.0,24000.0,First Owner,5.0,350.0,Royal Enfield
28500.0,30000.0,First Owner,7.0,150.0,Bajaj
62400.0,8100.0,First Owner,4.0,200.0,Bajaj
85000.0,34000.0,First Owner,9.0,350.0,Royal Enfield
66000.0,15000.0,First Owner,2.0,150.0,Bajaj
85000.0,7000.0,First Owner,2.0,160.0,TVS
18551.0,21832.0,First Owner,13.0,135.0,Bajaj
95000.0,13890.0,First Owner,3.0,200.0,TVS
130000.0,8500.0,First Owner,3.0,400.0,Bajaj
98000.0,7300.0,First Owner,7.0,350.0,Royal Enfield
53400.0,1500.0,First Owner,3.0,110.0,Honda
120000.0,8700.0,First Owner,5.0,200.0,Bajaj
58000.0,44580.0,First Owner,5.0,160.0,Honda
97000.0,10473.0,First Owner,3.0,150.0,Yamaha
38000.0,29451.0,First Owner,5.0,100.0,Bajaj
24500.0,14324.0,First Owner,6.0,125.0,Bajaj
129000.0,1123.0,First Owner,2.0,125.0,KTM
20000.0,28000.0,First Owner,9.0,150.0,Bajaj
123000.0,900.0,First Owner,4.0,350.0,Royal Enfield
62000.0,70000.0,First Owner,14.0,350.0,Royal Enfield
82000.0,14180.0,First Owner,7.0,150.0,Yamaha
24500.0,26453.0,First Owner,9.0,125.0,Honda
59300.0,9107.0,First Owner,3.0,150.0,Yamaha
41000.0,35000.0,First Owner,7.0,125.0,Hero
80000.0,6300.0,First Owner,3.0,150.0,Yamaha
93500.0,10100.0,Second Owner,7.0,500.0,Royal Enfield
130000.0,14500.0,Second Owner,8.0,250.0,Honda
155000.0,21250.0,First Owner,5.0,390.0,KTM
75000.0,15000.0,First Owner,4.0,220.0,Bajaj
25000.0,16801.0,First Owner,6.0,125.0,Suzuki
53000.0,10000.0,First Owner,5.0,180.0,Bajaj
50390.0,45949.0,First Owner,4.0,160.0,TVS
93200.0,6500.0,First Owner,5.0,150.0,Honda
55000.0,2000.0,First Owner,9.0,150.0,Honda
43000.0,6336.0,First Owner,4.0,150.0,Bajaj
82000.0,14180.0,First Owner,7.0,150.0,Yamaha
123000.0,900.0,First Owner,4.0,350.0,Royal Enfield
62000.0,70000.0,First Owner,14.0,350.0,Royal Enfield
150000.0,4981.0,First Owner,6.0,390.0,KTM
22500.0,25431.0,First Owner,9.0,100.0,Bajaj
59300.0,9107.0,First Owner,3.0,150.0,Yamaha
69000.0,15000.0,First Owner,3.0,180.0,Bajaj
24500.0,14324.0,First Owner,6.0,125.0,Bajaj
75800.0,6500.0,First Owner,3.0,200.0,Bajaj
41000.0,35000.0,First Owner,7.0,125.0,Hero
80000.0,6300.0,First Owner,3.0,150.0,Yamaha
93500.0,10100.0,Second Owner,7.0,500.0,Royal Enfield
129000.0,1123.0,First Owner,2.0,125.0,KTM
24500.0,26453.0,First Owner,9.0,125.0,Honda
30000.0,22000.0,First Owner,9.0,110.0,TVS
225000.0,17300.0,First Owner,6.0,300.0,Benelli
355000.0,7400.0,First Owner,7.0,750.0,Harley-Davidson
58000.0,14000.0,First Owner,5.0,160.0,TVS
60000.0,10300.0,First Owner,5.0,150.0,Bajaj
75200.0,16000.0,First Owner,3.0,150.0,Suzuki
130000.0,6200.0,First Owner,4.0,350.0,Royal Enfield
26900.0,20000.0,First Owner,9.0,180.0,Bajaj
145000.0,15000.0,First Owner,4.0,200.0,KTM
154000.0,8000.0,First Owner,6.0,390.0,KTM
350000.0,5000.0,First Owner,5.0,750.0,Harley-Davidson
105000.0,20000.0,First Owner,6.0,350.0,Royal Enfield
260000.0,8500.0,First Owner,3.0,310.0,BMW
89900.0,20000.0,First Owner,6.0,350.0,Royal Enfield
25000.0,16000.0,First Owner,7.0,100.0,Hero
220000.0,12500.0,First Owner,3.0,390.0,KTM
150000.0,11500.0,First Owner,5.0,390.0,KTM
60000.0,21000.0,Second Owner,6.0,150.0,Honda
110000.0,37000.0,First Owner,7.0,500.0,Royal Enfield
42000.0,25868.0,First Owner,8.0,150.0,Honda
106000.0,4508.0,First Owner,4.0,150.0,Yamaha
34000.0,17501.0,First Owner,10.0,150.0,Bajaj
55000.0,25000.0,First Owner,5.0,160.0,Honda
526300.0,12000.0,First Owner,3.0,650.0,Kawasaki
41000.0,15800.0,First Owner,4.0,100.0,Bajaj
110000.0,37000.0,First Owner,7.0,500.0,Royal Enfield
42000.0,25868.0,First Owner,8.0,150.0,Honda
350000.0,5000.0,First Owner,5.0,750.0,Harley-Davidson
105000.0,20000.0,First Owner,6.0,350.0,Royal Enfield
785000.0,2900.0,First Owner,4.0,1130.0,Benelli
22000.0,42554.0,First Owner,6.0,125.0,Honda
165147.0,12000.0,First Owner,4.0,390.0,KTM
90000.0,13140.0,First Owner,8.0,350.0,Royal Enfield
140000.0,9500.0,First Owner,5.0,200.0,KTM
16800.0,134200.0,First Owner,10.0,150.0,Honda
70000.0,11000.0,First Owner,7.0,350.0,Royal Enfield
58000.0,29451.0,First Owner,6.0,150.0,Suzuki
32000.0,21884.0,Second Owner,8.0,100.0,Hero
230000.0,16150.0,Second Owner,8.0,650.0,Hyosung
91800.0,1050.0,First Owner,2.0,160.0,TVS
119000.0,10544.0,First Owner,9.0,500.0,Royal Enfield
23000.0,30000.0,First Owner,7.0,100.0,Hero
210000.0,6013.0,First Owner,3.0,390.0,KTM
43000.0,17000.0,First Owner,5.0,150.0,Bajaj
45000.0,5800.0,First Owner,7.0,220.0,Bajaj
42000.0,6500.0,First Owner,5.0,100.0,Hero
440000.0,10800.0,First Owner,3.0,600.0,Benelli
72250.0,6282.0,First Owner,5.0,200.0,KTM
18200.0,40000.0,First Owner,9.0,125.0,Honda
355000.0,7400.0,First Owner,7.0,750.0,Harley-Davidson
225000.0,17300.0,First Owner,6.0,300.0,Benelli
106000.0,4508.0,First Owner,4.0,150.0,Yamaha
58000.0,14000.0,First Owner,5.0,160.0,TVS
395000.0,5000.0,First Owner,6.0,650.0,Hyosung
140000.0,2881.0,First Owner,7.0,250.0,Hyosung
700000.0,14200.0,First Owner,13.0,1000.0,Yamaha
72000.0,3490.0,First Owner,3.0,200.0,Hero
18000.0,39859.0,First Owner,11.0,150.0,Yamaha
1000000.0,4400.0,Second Owner,5.0,1200.0,Ducati
750000.0,9500.0,First Owner,4.0,1050.0,Triumph
29000.0,9000.0,First Owner,9.0,150.0,Honda
120000.0,11795.0,First Owner,5.0,350.0,Royal Enfield
1260000.0,17000.0,First Owner,4.0,1300.0,Suzuki
700000.0,172.0,First Owner,3.0,1130.0,Indian
35000.0,26000.0,First Owner,2.0,150.0,Bajaj
115000.0,14000.0,First Owner,4.0,350.0,Royal Enfield
25000.0,20000.0,First Owner,8.0,100.0,Hero
143500.0,5700.0,First Owner,3.0,350.0,Royal Enfield
118000.0,10000.0,First Owner,4.0,350.0,Royal Enfield
129500.0,6300.0,First Owner,3.0,350.0,Royal Enfield
138000.0,7253.0,First Owner,2.0,250.0,Yamaha
63000.0,19333.0,First Owner,4.0,220.0,Bajaj
200000.0,1255.0,First Owner,2.0,295.0,Jawa
77500.0,45.0,First Owner,3.0,150.0,Yamaha
99000.0,32158.0,First Owner,6.0,350.0,Royal Enfield
27000.0,29858.0,First Owner,4.0,100.0,Bajaj
44000.0,27000.0,First Owner,6.0,220.0,Bajaj
28000.0,70251.0,First Owner,13.0,150.0,Bajaj
22000.0,19000.0,First Owner,9.0,150.0,Yamaha
19000.0,23420.0,First Owner,10.0,100.0,Bajaj
126999.0,22000.0,First Owner,5.0,200.0,KTM
25000.0,41000.0,First Owner,8.0,100.0,TVS
90000.0,12500.0,First Owner,3.0,200.0,Bajaj
89000.0,800.0,First Owner,2.0,160.0,Honda
47000.0,13935.0,First Owner,5.0,150.0,Bajaj
119500.0,12000.0,First Owner,4.0,400.0,Bajaj
130000.0,20000.0,First Owner,3.0,350.0,Royal Enfield
62000.0,11500.0,First Owner,4.0,220.0,Bajaj
70000.0,7000.0,First Owner,3.0,180.0,Bajaj
31000.0,21447.0,First Owner,7.0,100.0,Bajaj
41500.0,15000.0,First Owner,3.0,100.0,Bajaj
52500.0,9000.0,First Owner,3.0,100.0,Hero
36000.0,2980.0,First Owner,6.0,160.0,TVS
40000.0,17600.0,First Owner,5.0,125.0,Honda
143500.0,5700.0,First Owner,3.0,350.0,Royal Enfield
118000.0,10000.0,First Owner,4.0,350.0,Royal Enfield
129500.0,6300.0,First Owner,3.0,350.0,Royal Enfield
138000.0,7253.0,First Owner,2.0,250.0,Yamaha
63000.0,19333.0,First Owner,4.0,220.0,Bajaj
200000.0,1255.0,First Owner,2.0,295.0,Jawa
77500.0,45.0,First Owner,3.0,150.0,Yamaha
99000.0,32158.0,First Owner,6.0,350.0,Royal Enfield
27000.0,29858.0,First Owner,4.0,100.0,Bajaj
44000.0,27000.0,First Owner,6.0,220.0,Bajaj
160000.0,5000.0,First Owner,6.0,250.0,Hyosung
470000.0,12000.0,First Owner,3.0,650.0,Kawasaki
700000.0,14200.0,First Owner,13.0,1000.0,Yamaha
115000.0,14000.0,First Owner,4.0,350.0,Royal Enfield
29000.0,9000.0,First Owner,9.0,150.0,Honda
89000.0,3000.0,First Owner,2.0,160.0,TVS
34000.0,26840.0,First Owner,9.0,150.0,Bajaj
112000.0,4000.0,First Owner,3.0,150.0,Yamaha
27000.0,35000.0,First Owner,7.0,150.0,Honda
25000.0,28000.0,First Owner,8.0,100.0,Hero
39100.0,16000.0,First Owner,6.0,150.0,Suzuki
58500.0,11500.0,Second Owner,5.0,220.0,Bajaj
126000.0,20556.0,First Owner,6.0,350.0,Royal Enfield
45000.0,40500.0,First Owner,5.0,150.0,Hero
48000.0,13000.0,First Owner,5.0,150.0,Bajaj
44800.0,30000.0,First Owner,5.0,150.0,Bajaj
20300.0,39450.0,First Owner,14.0,135.0,Bajaj
62000.0,18500.0,First Owner,5.0,150.0,Bajaj
45000.0,23695.0,First Owner,8.0,223.0,Hero
45000.0,33000.0,First Owner,5.0,150.0,Bajaj
16000.0,50000.0,First Owner,9.0,100.0,Hero
43300.0,21000.0,First Owner,8.0,150.0,Honda
135000.0,18100.0,First Owner,5.0,500.0,Royal Enfield
70000.0,9761.0,Second Owner,5.0,200.0,TVS
75700.0,14000.0,First Owner,5.0,223.0,Hero
110000.0,28500.0,First Owner,8.0,500.0,Royal Enfield
95000.0,11000.0,First Owner,6.0,200.0,Bajaj
28000.0,100000.0,First Owner,12.0,150.0,Yamaha
113000.0,13000.0,First Owner,5.0,350.0,Royal Enfield
40000.0,40600.0,First Owner,7.0,150.0,Honda
24000.0,52345.0,First Owner,7.0,110.0,Honda
101300.0,22500.0,First Owner,4.0,200.0,Bajaj
28000.0,33000.0,First Owner,8.0,125.0,Hero
57000.0,500.0,First Owner,4.0,150.0,Bajaj
89100.0,13800.0,Second Owner,4.0,200.0,Bajaj
108000.0,5000.0,First Owner,5.0,350.0,Royal Enfield
93000.0,7500.0,First Owner,3.0,200.0,TVS
54000.0,8000.0,First Owner,5.0,150.0,Bajaj
119000.0,1403.0,First Owner,4.0,350.0,Royal Enfield
21100.0,30000.0,First Owner,16.0,100.0,Hero
75000.0,5399.0,First Owner,4.0,220.0,Bajaj
22000.0,40000.0,First Owner,13.0,135.0,Bajaj
79999.0,10922.0,First Owner,4.0,200.0,Bajaj
85000.0,6000.0,First Owner,4.0,150.0,Suzuki
52200.0,4500.0,First Owner,4.0,150.0,Suzuki
48000.0,27098.0,First Owner,5.0,150.0,Bajaj
120000.0,14164.0,First Owner,6.0,350.0,Royal Enfield
120000.0,16562.0,First Owner,4.0,350.0,Royal Enfield
29500.0,21017.0,First Owner,9.0,100.0,Hero
51300.0,2800.0,First Owner,2.0,100.0,Hero
35242.0,3000.0,First Owner,5.0,100.0,Hero
65000.0,20000.0,First Owner,7.0,220.0,Bajaj
110000.0,26000.0,First Owner,6.0,200.0,KTM
70000.0,25000.0,First Owner,5.0,200.0,Bajaj
68000.0,5800.0,First Owner,4.0,220.0,Bajaj
30000.0,26000.0,First Owner,8.0,110.0,Hero
30000.0,8000.0,First Owner,5.0,100.0,TVS
108000.0,9700.0,First Owner,4.0,250.0,Yamaha
150000.0,3300.0,First Owner,4.0,400.0,Bajaj
174600.0,9200.0,First Owner,4.0,500.0,Royal Enfield
33000.0,44020.0,First Owner,7.0,150.0,Honda
91500.0,7000.0,First Owner,6.0,200.0,Bajaj
94500.0,10000.0,First Owner,6.0,200.0,Bajaj
80000.0,17000.0,First Owner,6.0,200.0,Bajaj
90000.0,12000.0,First Owner,3.0,150.0,Suzuki
26900.0,31000.0,First Owner,8.0,125.0,Bajaj
72378.0,21496.0,First Owner,9.0,350.0,Royal Enfield
110000.0,9000.0,First Owner,4.0,350.0,Royal Enfield
17500.0,52018.0,First Owner,7.0,100.0,Bajaj
308000.0,16000.0,First Owner,3.0,320.0,Yamaha
150800.0,7000.0,First Owner,3.0,400.0,Bajaj
55000.0,15558.0,First Owner,4.0,150.0,Bajaj
110000.0,5700.0,First Owner,6.0,200.0,Bajaj
120000.0,28000.0,First Owner,7.0,500.0,Royal Enfield
199999.0,6550.0,First Owner,3.0,310.0,TVS
58000.0,35000.0,Second Owner,6.0,150.0,Yamaha
32000.0,28329.0,First Owner,6.0,110.0,Hero
31500.0,26000.0,First Owner,7.0,150.0,Bajaj
21000.0,40000.0,First Owner,9.0,150.0,Bajaj
20000.0,22500.0,First Owner,12.0,100.0,Hero
52000.0,3840.0,First Owner,3.0,125.0,Honda
90000.0,2684.0,First Owner,3.0,200.0,TVS
154900.0,7050.0,First Owner,3.0,350.0,Royal Enfield
125000.0,33000.0,First Owner,4.0,350.0,Royal Enfield
95000.0,24500.0,First Owner,3.0,150.0,Yamaha
51900.0,25000.0,First Owner,4.0,150.0,Bajaj
40000.0,34400.0,First Owner,5.0,160.0,TVS
130000.0,25000.0,First Owner,3.0,400.0,Bajaj
60000.0,30000.0,First Owner,9.0,150.0,Honda
133600.0,3000.0,First Owner,5.0,350.0,Royal Enfield
28000.0,36000.0,First Owner,11.0,125.0,Honda
20600.0,30000.0,First Owner,9.0,100.0,Hero
112000.0,25000.0,First Owner,6.0,350.0,Royal Enfield
55000.0,20000.0,First Owner,6.0,160.0,TVS
40000.0,14168.0,First Owner,5.0,110.0,Honda
21000.0,50000.0,First Owner,10.0,150.0,Hero
84000.0,3200.0,First Owner,4.0,150.0,Suzuki
160000.0,10500.0,First Owner,5.0,390.0,KTM
74700.0,20194.0,First Owner,2.0,160.0,TVS
48600.0,20559.0,First Owner,4.0,150.0,Yamaha
39300.0,53000.0,First Owner,5.0,160.0,Honda
26900.0,53000.0,First Owner,9.0,150.0,Suzuki
100000.0,48000.0,First Owner,12.0,500.0,Royal Enfield
85000.0,13000.0,First Owner,4.0,250.0,Yamaha
30000.0,46700.0,First Owner,10.0,150.0,Hero
61000.0,10000.0,First Owner,4.0,150.0,Yamaha
69825.0,28261.0,First Owner,4.0,150.0,Yamaha
85000.0,23399.0,Third Owner,6.0,350.0,Royal Enfield
20000.0,38576.0,First Owner,11.0,135.0,Bajaj
23500.0,22000.0,First Owner,10.0,150.0,Hero
60000.0,40997.0,First Owner,6.0,150.0,Suzuki
75000.0,39000.0,First Owner,5.0,150.0,Yamaha
120000.0,28000.0,First Owner,7.0,500.0,Royal Enfield
199999.0,6550.0,First Owner,3.0,310.0,TVS
58000.0,35000.0,Second Owner,6.0,150.0,Yamaha
21000.0,40000.0,First Owner,9.0,150.0,Bajaj
20000.0,22500.0,First Owner,12.0,100.0,Hero
52000.0,3840.0,First Owner,3.0,125.0,Honda
68900.0,16980.0,Second Owner,4.0,150.0,Yamaha
59999.0,35958.0,First Owner,5.0,200.0,TVS
65000.0,15000.0,First Owner,3.0,150.0,Yamaha
183000.0,11439.0,First Owner,7.0,250.0,Hyosung
66400.0,12500.0,First Owner,5.0,180.0,TVS
31500.0,56423.0,First Owner,8.0,125.0,Honda
130000.0,11200.0,First Owner,3.0,350.0,Royal Enfield
100000.0,11760.0,First Owner,4.0,200.0,Bajaj
26500.0,22000.0,First Owner,10.0,160.0,TVS
23000.0,24121.0,First Owner,10.0,100.0,Hero
66000.0,1112.0,First Owner,2.0,200.0,Hero
75000.0,13000.0,First Owner,6.0,150.0,Yamaha
170000.0,4600.0,First Owner,2.0,200.0,KTM
45000.0,22000.0,First Owner,6.0,150.0,Bajaj
36500.0,9000.0,First Owner,3.0,110.0,Honda
40200.0,43000.0,First Owner,7.0,160.0,TVS
16000.0,22141.0,First Owner,7.0,150.0,Bajaj
19784.0,89748.0,First Owner,13.0,135.0,Bajaj
110900.0,4200.0,First Owner,3.0,150.0,Yamaha
135000.0,9000.0,First Owner,3.0,350.0,Royal Enfield
72500.0,9500.0,First Owner,4.0,160.0,Honda
33000.0,14000.0,First Owner,4.0,100.0,Bajaj
94300.0,13000.0,First Owner,6.0,200.0,Bajaj
22000.0,35000.0,First Owner,11.0,220.0,Bajaj
110000.0,23500.0,First Owner,4.0,150.0,Honda
118000.0,25000.0,First Owner,7.0,200.0,KTM
14800.0,39525.0,First Owner,11.0,100.0,Bajaj
133700.0,2000.0,First Owner,3.0,350.0,Royal Enfield
23000.0,25000.0,Second Owner,6.0,125.0,Hero
20000.0,20000.0,First Owner,10.0,200.0,Bajaj
115000.0,25000.0,First Owner,6.0,350.0,Royal Enfield
18500.0,20000.0,First Owner,9.0,125.0,Bajaj
170000.0,4000.0,First Owner,3.0,400.0,Bajaj
114000.0,7500.0,First Owner,4.0,350.0,Royal Enfield
36000.0,9500.0,First Owner,5.0,110.0,Hero
98000.0,26000.0,First Owner,5.0,350.0,Royal Enfield
50000.0,17000.0,First Owner,5.0,150.0,Bajaj
150800.0,7000.0,First Owner,3.0,400.0,Bajaj
55000.0,15558.0,First Owner,4.0,150.0,Bajaj
110000.0,5700.0,First Owner,6.0,200.0,Bajaj
32000.0,28329.0,First Owner,6.0,110.0,Hero
31500.0,26000.0,First Owner,7.0,150.0,Bajaj
90000.0,2684.0,First Owner,3.0,200.0,TVS
154900.0,7050.0,First Owner,3.0,350.0,Royal Enfield
125000.0,33000.0,First Owner,4.0,350.0,Royal Enfield
95000.0,24500.0,First Owner,3.0,150.0,Yamaha
51900.0,25000.0,First Owner,4.0,150.0,Bajaj
40000.0,34400.0,First Owner,5.0,160.0,TVS
130000.0,25000.0,First Owner,3.0,400.0,Bajaj
60000.0,30000.0,First Owner,9.0,150.0,Honda
133600.0,3000.0,First Owner,5.0,350.0,Royal Enfield
28000.0,36000.0,First Owner,11.0,125.0,Honda
84000.0,3200.0,First Owner,4.0,150.0,Suzuki
160000.0,10500.0,First Owner,5.0,390.0,KTM
74700.0,20194.0,First Owner,2.0,160.0,TVS
20600.0,30000.0,First Owner,9.0,100.0,Hero
26900.0,53000.0,First Owner,9.0,150.0,Suzuki
100000.0,48000.0,First Owner,12.0,500.0,Royal Enfield
85000.0,13000.0,First Owner,4.0,250.0,Yamaha
30000.0,46700.0,First Owner,10.0,150.0,Hero
61000.0,10000.0,First Owner,4.0,150.0,Yamaha
69825.0,28261.0,First Owner,4.0,150.0,Yamaha
117000.0,14640.0,First Owner,5.0,350.0,Royal Enfield
26000.0,12340.0,First Owner,5.0,100.0,TVS
87500.0,13000.0,First Owner,6.0,350.0,Royal Enfield
82000.0,17252.0,First Owner,5.0,200.0,Bajaj
45000.0,12699.0,First Owner,5.0,125.0,Hero
20400.0,87000.0,First Owner,11.0,150.0,Bajaj
355100.0,1710.0,First Owner,4.0,300.0,Kawasaki
310000.0,6000.0,First Owner,2.0,300.0,Kawasaki
120000.0,5100.0,First Owner,6.0,350.0,Royal Enfield
52000.0,15583.0,First Owner,4.0,125.0,Honda
67000.0,26000.0,First Owner,3.0,150.0,Bajaj
180000.0,200.0,First Owner,2.0,410.0,Royal Enfield
22000.0,28938.0,First Owner,9.0,100.0,Hero
20000.0,18438.0,First Owner,9.0,110.0,Honda
195000.0,6000.0,First Owner,2.0,400.0,Bajaj
101900.0,18000.0,First Owner,5.0,350.0,Royal Enfield
108000.0,27000.0,First Owner,6.0,350.0,Royal Enfield
40000.0,14168.0,First Owner,5.0,110.0,Honda
21000.0,50000.0,First Owner,10.0,150.0,Hero
48600.0,20559.0,First Owner,4.0,150.0,Yamaha
39300.0,53000.0,First Owner,5.0,160.0,Honda
45000.0,17000.0,First Owner,5.0,160.0,Honda
90000.0,12000.0,First Owner,8.0,500.0,Royal Enfield
150000.0,21000.0,First Owner,6.0,390.0,KTM
112000.0,25000.0,First Owner,6.0,350.0,Royal Enfield
45000.0,13400.0,First Owner,4.0,150.0,Hero
35000.0,30000.0,Second Owner,5.0,150.0,Yamaha
90000.0,2684.0,First Owner,3.0,200.0,TVS
78000.0,14500.0,First Owner,3.0,200.0,TVS
21700.0,28000.0,First Owner,8.0,125.0,Bajaj
21800.0,28000.0,First Owner,8.0,150.0,Bajaj
65500.0,12000.0,First Owner,8.0,150.0,Honda
175000.0,2382.0,First Owner,2.0,350.0,Royal Enfield
95000.0,27800.0,First Owner,6.0,200.0,KTM
89025.0,5800.0,First Owner,6.0,150.0,Yamaha
140000.0,5103.0,First Owner,5.0,500.0,Royal Enfield
145000.0,2476.0,First Owner,2.0,125.0,KTM
108000.0,5000.0,First Owner,5.0,350.0,Royal Enfield
93000.0,7500.0,First Owner,3.0,200.0,TVS
54000.0,8000.0,First Owner,5.0,150.0,Bajaj
63647.0,6750.0,First Owner,5.0,150.0,Bajaj
90000.0,31000.0,First Owner,6.0,200.0,KTM
89000.0,6500.0,First Owner,8.0,350.0,Royal Enfield
44000.0,2525.0,First Owner,4.0,150.0,Bajaj
82000.0,37654.0,Second Owner,9.0,500.0,Royal Enfield
386000.0,22000.0,First Owner,4.0,750.0,Harley-Davidson
19000.0,25000.0,First Owner,10.0,150.0,Hero
52000.0,7845.0,First Owner,5.0,150.0,Bajaj
115204.0,9000.0,First Owner,4.0,250.0,Yamaha
147000.0,15000.0,First Owner,6.0,390.0,KTM
85000.0,2500.0,First Owner,2.0,150.0,Bajaj
33000.0,50000.0,First Owner,9.0,125.0,Bajaj
18600.0,49660.0,First Owner,12.0,100.0,Hero
20000.0,18000.0,First Owner,10.0,100.0,Bajaj
120000.0,16562.0,First Owner,4.0,350.0,Royal Enfield
29500.0,21017.0,First Owner,9.0,100.0,Hero
51300.0,2800.0,First Owner,2.0,100.0,Hero
35242.0,3000.0,First Owner,5.0,100.0,Hero
65000.0,20000.0,First Owner,7.0,220.0,Bajaj
48000.0,51000.0,First Owner,4.0,160.0,Bajaj
119000.0,1403.0,First Owner,4.0,350.0,Royal Enfield
21100.0,30000.0,First Owner,16.0,100.0,Hero
52200.0,4500.0,First Owner,4.0,150.0,Suzuki
48000.0,27098.0,First Owner,5.0,150.0,Bajaj
120000.0,14164.0,First Owner,6.0,350.0,Royal Enfield
22000.0,40000.0,First Owner,13.0,135.0,Bajaj
101500.0,3000.0,First Owner,8.0,350.0,Royal Enfield
61400.0,33000.0,First Owner,9.0,150.0,Yamaha
110000.0,26000.0,First Owner,6.0,200.0,KTM
70000.0,25000.0,First Owner,5.0,200.0,Bajaj
68000.0,5800.0,First Owner,4.0,220.0,Bajaj
30000.0,26000.0,First Owner,8.0,110.0,Hero
30000.0,8000.0,First Owner,5.0,100.0,TVS
108000.0,9700.0,First Owner,4.0,250.0,Yamaha
150000.0,3300.0,First Owner,4.0,400.0,Bajaj
174600.0,9200.0,First Owner,4.0,500.0,Royal Enfield
33000.0,44020.0,First Owner,7.0,150.0,Honda
140000.0,5200.0,First Owner,4.0,500.0,Royal Enfield
27800.0,20000.0,First Owner,10.0,150.0,Yamaha
175000.0,7976.0,First Owner,2.0,250.0,KTM
110000.0,17000.0,First Owner,5.0,350.0,Royal Enfield
380000.0,6500.0,First Owner,6.0,750.0,Harley-Davidson
53200.0,28100.0,First Owner,7.0,200.0,Bajaj
65000.0,21000.0,First Owner,8.0,250.0,Honda
69600.0,20500.0,First Owner,3.0,220.0,Bajaj
72000.0,50000.0,First Owner,4.0,220.0,Bajaj
70000.0,9761.0,Second Owner,5.0,200.0,TVS
75700.0,14000.0,First Owner,5.0,223.0,Hero
95000.0,11000.0,First Owner,6.0,200.0,Bajaj
28000.0,100000.0,First Owner,12.0,150.0,Yamaha
113000.0,13000.0,First Owner,5.0,350.0,Royal Enfield
40000.0,40600.0,First Owner,7.0,150.0,Honda
101300.0,22500.0,First Owner,4.0,200.0,Bajaj
24000.0,52345.0,First Owner,7.0,110.0,Honda
28000.0,33000.0,First Owner,8.0,125.0,Hero
57000.0,500.0,First Owner,4.0,150.0,Bajaj
175000.0,8000.0,First Owner,3.0,300.0,Mahindra
35000.0,22000.0,First Owner,8.0,100.0,Hero
22900.0,12000.0,First Owner,5.0,100.0,TVS
89100.0,13800.0,Second Owner,4.0,200.0,Bajaj
19000.0,48568.0,First Owner,14.0,125.0,Yamaha
213300.0,9900.0,First Owner,4.0,390.0,KTM
115700.0,15000.0,Second Owner,4.0,350.0,Royal Enfield
45000.0,4894.0,First Owner,5.0,110.0,Hero
200000.0,12000.0,First Owner,3.0,390.0,KTM
210000.0,4500.0,First Owner,3.0,390.0,KTM
78000.0,29000.0,First Owner,6.0,150.0,Yamaha
115000.0,35000.0,First Owner,5.0,300.0,Mahindra
60000.0,15252.0,First Owner,6.0,150.0,Honda
85000.0,23399.0,Third Owner,6.0,350.0,Royal Enfield
20000.0,38576.0,First Owner,11.0,135.0,Bajaj
41000.0,19500.0,Second Owner,4.0,150.0,Bajaj
35000.0,41016.0,First Owner,9.0,180.0,Bajaj
65000.0,15112.0,First Owner,5.0,220.0,Bajaj
110000.0,12300.0,First Owner,5.0,200.0,Bajaj
110000.0,46026.0,First Owner,6.0,350.0,Royal Enfield
27000.0,101250.0,Third Owner,14.0,223.0,Hero
26000.0,25000.0,First Owner,7.0,110.0,Honda
30100.0,15823.0,First Owner,5.0,100.0,Hero
10669.0,49000.0,First Owner,15.0,100.0,Hero
23500.0,26000.0,First Owner,13.0,100.0,Hero
37000.0,18110.0,First Owner,6.0,125.0,Honda
90000.0,39000.0,First Owner,6.0,200.0,Bajaj
155000.0,1650.0,First Owner,2.0,350.0,Royal Enfield
41300.0,49000.0,Second Owner,7.0,200.0,Bajaj
43000.0,28454.0,Second Owner,4.0,160.0,TVS
25300.0,17000.0,First Owner,8.0,150.0,Hero
65000.0,7200.0,First Owner,3.0,160.0,Bajaj
121700.0,18000.0,First Owner,5.0,200.0,Bajaj
18000.0,25000.0,First Owner,9.0,100.0,Bajaj
