job,marital,education,housing,approval,age,balance,duration,campaign
5,1,0,0,0,55.0,-966,104.0,1
0,1,1,0,0,34.0,96,109.0,2
5,1,0,0,0,58.0,4007,598.0,4
4,2,2,1,0,50.0,567,274.0,8
9,2,1,0,0,31.0,40,123.0,2
0,0,1,0,0,47.0,136,70.0,1
6,2,2,1,0,38.0,917,260.0,1
4,2,2,1,0,46.0,593,190.0,3
1,1,0,1,0,42.0,505,521.0,2
1,1,1,1,0,34.0,2542,228.0,1
4,1,2,0,1,37.0,5355,466.0,4
8,2,2,0,0,38.0,807,74.0,2
5,1,1,1,0,59.0,9976,57.0,2
0,1,1,0,0,32.0,0,119.0,3
4,1,2,0,0,55.0,540,124.0,2
1,1,1,1,0,35.0,280,65.0,50
4,0,2,0,0,56.0,-59,127.0,6
0,1,1,1,0,27.0,-517,172.0,3
10,2,1,1,0,42.0,2613,174.0,6
8,1,3,0,0,42.0,-7,41.0,6
1,1,0,1,0,41.0,0,232.0,3
5,0,1,0,0,53.0,-200,161.0,1
5,1,0,0,0,67.0,2301,124.0,1
3,1,0,0,1,53.0,104,701.0,1
1,1,0,1,0,33.0,191,162.0,2
9,2,3,1,0,31.0,694,431.0,2
0,1,1,1,0,31.0,212,191.0,3
4,1,2,1,0,30.0,1882,249.0,5
1,1,3,1,0,48.0,131,189.0,1
9,2,1,0,0,30.0,175,167.0,4
9,2,2,0,0,43.0,0,73.0,4
4,0,2,1,0,38.0,4425,162.0,1
10,1,1,1,0,46.0,3533,235.0,2
1,0,1,0,0,59.0,3573,44.0,1
4,0,2,1,0,44.0,476,127.0,2
1,1,1,1,0,35.0,1257,93.0,3
1,1,3,0,0,55.0,23,143.0,1
4,2,2,1,0,39.0,0,81.0,2
7,2,1,1,0,36.0,398,77.0,2
1,1,1,1,0,33.0,745,115.0,4
4,2,2,0,0,48.0,8106,125.0,1
4,2,2,0,0,33.0,0,53.0,4
5,1,3,0,0,67.0,696,77.0,2
10,0,1,1,0,48.0,1266,45.0,1
4,1,2,0,0,57.0,2416,74.0,2
3,1,0,0,0,31.0,25,169.0,5
8,2,2,0,0,30.0,7513,269.0,2
2,0,0,0,0,56.0,29,52.0,2
1,1,0,1,0,26.0,5116,246.0,3
4,1,1,1,0,44.0,-1746,218.0,1
9,0,1,0,1,44.0,14,167.0,1
4,1,2,1,1,31.0,4148,316.0,3
6,1,3,1,0,47.0,14,142.0,1
0,2,1,1,0,30.0,105,75.0,1
4,1,2,0,0,37.0,767,204.0,1
0,0,0,0,0,56.0,0,542.0,1
4,2,1,1,0,43.0,-228,122.0,2
7,1,1,1,0,42.0,508,70.0,1
4,1,1,1,0,60.0,725,266.0,1
1,1,3,1,0,34.0,41,34.0,9
4,2,2,0,0,34.0,184,203.0,4
4,1,2,0,0,41.0,251,85.0,3
4,0,1,0,0,38.0,-17,11.0,4
7,1,1,1,0,23.0,-19,13.0,10
4,1,2,1,1,33.0,1064,562.0,1
1,1,1,1,0,36.0,777,185.0,3
10,1,2,0,0,49.0,377,158.0,1
0,0,1,1,1,34.0,479,515.0,1
9,0,1,1,0,40.0,-375,60.0,5
5,1,0,0,0,72.0,796,173.0,2
9,1,1,1,0,43.0,17,353.0,4
1,1,1,1,0,44.0,1071,143.0,3
0,1,1,1,0,35.0,0,18.0,5
0,0,1,0,0,46.0,7378,466.0,1
0,1,1,1,0,55.0,865,85.0,1
9,0,1,1,0,50.0,-701,148.0,1
1,2,3,1,0,23.0,817,123.0,1
8,1,3,0,0,34.0,1387,121.0,1
1,1,1,1,0,40.0,0,245.0,3
5,1,1,0,1,61.0,2917,215.0,1
9,1,1,1,0,53.0,4541,190.0,6
9,1,1,0,0,57.0,0,44.0,1
1,1,1,0,0,28.0,4287,171.0,1
0,1,1,1,0,25.0,242,62.0,12
1,1,1,1,0,38.0,171,172.0,1
7,2,1,1,0,27.0,259,78.0,10
1,1,1,1,0,45.0,827,319.0,5
7,2,1,0,0,31.0,469,111.0,1
1,1,0,1,0,39.0,2226,158.0,1
9,1,1,0,0,42.0,0,82.0,12
4,1,2,1,0,46.0,477,128.0,6
7,1,1,1,0,36.0,42,102.0,4
4,2,2,1,0,30.0,775,124.0,2
1,1,1,1,0,32.0,9,334.0,2
9,1,2,0,1,52.0,2557,134.0,5
4,1,2,0,0,31.0,2395,218.0,1
4,1,0,0,0,60.0,4895,313.0,1
1,2,1,1,0,35.0,376,207.0,3
4,1,2,1,0,38.0,389,262.0,1
4,0,2,0,0,46.0,134,134.0,2
2,0,2,1,0,45.0,1273,197.0,3
7,1,1,1,0,59.0,0,214.0,3
4,1,2,1,0,34.0,2892,1165.0,7
9,0,1,1,0,33.0,0,177.0,2
4,2,1,1,0,46.0,295,141.0,6
0,1,1,1,0,48.0,292,164.0,6
7,2,1,0,0,31.0,85,151.0,1
9,1,1,0,0,32.0,4,145.0,2
1,0,0,1,0,35.0,-587,111.0,1
1,2,0,0,0,36.0,367,217.0,1
4,1,2,1,0,52.0,-1224,253.0,4
4,0,2,0,0,45.0,959,74.0,1
4,1,2,0,0,34.0,0,263.0,2
1,1,0,1,0,25.0,-589,233.0,1
4,2,2,0,0,26.0,-8,402.0,2
4,1,3,0,0,57.0,0,585.0,1
4,1,0,1,0,48.0,247,145.0,1
9,1,3,0,0,48.0,5543,143.0,5
1,1,0,0,0,32.0,642,524.0,1
5,1,1,0,0,58.0,11,270.0,1
4,1,0,1,0,57.0,-226,272.0,1
2,1,2,0,0,31.0,5191,187.0,2
1,2,1,0,0,33.0,-320,268.0,2
2,1,2,1,0,53.0,2289,183.0,1
0,1,1,1,0,36.0,725,123.0,3
9,2,2,1,0,32.0,705,20.0,4
1,1,1,1,0,45.0,776,232.0,4
10,1,2,1,0,35.0,816,547.0,7
7,1,1,0,0,41.0,171,71.0,9
7,1,1,0,0,54.0,812,113.0,6
7,1,1,0,1,49.0,823,780.0,4
9,2,1,1,0,28.0,1453,246.0,1
1,2,3,1,0,24.0,431,108.0,12
0,2,1,1,0,30.0,1009,253.0,1
6,1,0,1,0,32.0,286,175.0,1
2,1,2,1,0,53.0,22370,106.0,1
1,1,0,1,0,42.0,2111,86.0,2
1,1,0,1,0,48.0,5366,248.0,3
9,1,1,1,0,33.0,181,265.0,2
1,0,1,1,0,31.0,-452,182.0,5
10,0,0,0,0,56.0,1770,916.0,3
5,1,0,0,0,58.0,0,506.0,1
0,2,1,1,0,37.0,-296,81.0,1
4,1,0,1,0,59.0,2358,30.0,1
4,2,2,0,1,50.0,1200,904.0,3
3,2,0,1,0,39.0,109,699.0,3
9,1,1,1,0,30.0,616,19.0,1
7,0,1,1,0,47.0,4906,389.0,1
6,1,1,0,0,44.0,313,211.0,4
1,1,0,1,0,38.0,290,283.0,1
4,1,2,0,0,50.0,1240,474.0,2
0,2,2,1,0,27.0,3672,157.0,2
5,1,1,0,0,73.0,19,509.0,2
1,1,0,1,0,46.0,143,279.0,1
5,0,1,0,0,56.0,212,27.0,1
4,1,2,0,1,36.0,9,386.0,4
1,1,0,0,0,33.0,3074,679.0,1
12,1,2,1,0,40.0,1734,169.0,1
4,1,2,0,0,52.0,575,315.0,1
1,1,1,1,0,51.0,397,293.0,2
1,1,1,1,0,33.0,640,439.0,3
7,1,1,1,0,54.0,158,198.0,1
4,1,1,1,0,44.0,2984,770.0,2
2,1,1,1,0,50.0,1011,340.0,2
1,2,1,1,1,45.0,0,1472.0,1
4,1,2,1,1,36.0,1133,293.0,1
9,1,1,1,1,42.0,4945,311.0,2
9,1,1,1,0,37.0,712,291.0,2
7,2,1,1,0,28.0,-427,965.0,2
0,1,1,0,0,56.0,2146,594.0,1
0,1,1,1,0,59.0,92,139.0,2
10,1,1,1,0,32.0,10,501.0,4
5,1,0,1,0,57.0,1238,274.0,1
0,2,1,1,0,49.0,981,10.0,3
2,1,3,0,0,56.0,575,18.0,2
0,0,3,0,0,48.0,-70,243.0,1
8,2,2,1,1,27.0,3733,198.0,1
4,2,2,1,0,31.0,574,410.0,2
1,2,1,0,0,28.0,43,190.0,1
4,1,2,0,0,36.0,428,121.0,1
3,1,0,1,0,58.0,0,148.0,1
0,1,1,1,0,46.0,0,239.0,2
4,2,2,1,0,32.0,474,90.0,3
7,1,1,0,0,39.0,-540,29.0,1
6,1,2,1,0,35.0,560,58.0,1
4,1,2,1,1,31.0,325,1139.0,2
4,2,2,0,1,29.0,437,504.0,1
1,1,0,0,0,48.0,574,348.0,1
5,1,0,0,0,60.0,0,130.0,3
5,1,1,0,0,74.0,935,100.0,1
7,1,1,1,0,30.0,699,544.0,1
0,2,0,0,0,52.0,0,182.0,11
1,1,1,1,0,24.0,-220,90.0,1
7,1,1,1,0,29.0,11417,272.0,2
3,1,0,1,0,33.0,212,260.0,2
1,1,1,1,0,34.0,67,672.0,3
0,0,1,0,1,45.0,0,264.0,1
1,1,1,0,0,31.0,0,275.0,2
9,1,1,0,0,45.0,1673,76.0,1
7,1,1,1,0,27.0,-1202,749.0,2
4,2,2,0,0,30.0,4213,142.0,4
1,1,0,0,0,45.0,0,454.0,2
1,1,1,1,0,57.0,1521,102.0,2
4,1,2,0,0,34.0,1310,521.0,3
0,1,1,1,0,40.0,0,57.0,1
4,1,2,0,0,39.0,399,504.0,1
9,1,2,0,0,46.0,405,138.0,3
4,0,2,1,1,55.0,9756,103.0,2
4,2,2,0,1,25.0,2506,485.0,1
4,1,2,0,0,34.0,697,166.0,1
1,1,0,1,0,37.0,403,318.0,2
5,0,2,0,0,64.0,890,531.0,3
9,0,1,1,0,45.0,809,155.0,2
3,1,1,1,0,57.0,158,73.0,1
8,2,3,1,0,21.0,137,198.0,3
3,1,1,0,0,58.0,2705,137.0,1
1,2,1,1,1,41.0,75,479.0,9
4,1,3,1,0,41.0,2457,285.0,1
4,1,2,1,0,58.0,541,98.0,1
4,1,2,1,0,33.0,287,199.0,2
4,1,2,1,0,32.0,273,97.0,3
7,0,1,1,0,44.0,0,389.0,5
11,1,3,0,0,47.0,677,384.0,1
6,1,0,0,0,41.0,340,37.0,3
9,1,2,0,0,54.0,98,420.0,4
9,0,2,1,0,47.0,477,973.0,1
4,2,2,0,0,32.0,2629,77.0,4
3,1,2,0,0,59.0,0,376.0,2
9,2,2,0,1,29.0,2325,125.0,1
7,1,1,0,0,48.0,-20,142.0,2
9,2,1,1,1,32.0,230,442.0,1
4,0,1,0,0,46.0,-852,728.0,2
1,2,0,0,0,31.0,-280,281.0,3
1,1,1,0,1,53.0,25,528.0,2
9,2,2,1,0,34.0,9851,128.0,5
7,2,3,1,0,48.0,5095,71.0,1
9,1,1,0,0,32.0,687,161.0,4
4,1,1,1,0,31.0,1368,129.0,4
1,2,0,1,0,27.0,-179,54.0,2
0,1,1,1,0,60.0,-396,443.0,1
1,2,2,1,0,34.0,1011,136.0,1
6,1,1,0,0,52.0,9,44.0,1
1,1,1,1,0,48.0,1159,1181.0,9
9,1,0,0,0,45.0,-322,225.0,2
9,0,1,1,0,54.0,1114,81.0,1
7,1,1,0,0,52.0,2072,224.0,1
2,1,2,1,0,47.0,459,189.0,4
11,1,1,0,0,54.0,1157,98.0,2
1,1,1,1,0,34.0,8309,50.0,1
9,2,2,0,0,39.0,1043,195.0,10
9,1,1,0,0,46.0,2098,110.0,2
10,2,1,0,0,26.0,461,214.0,1
9,2,1,1,0,37.0,61,182.0,8
1,1,1,1,0,47.0,1203,239.0,2
9,1,1,0,0,35.0,1067,179.0,6
10,1,0,0,0,57.0,0,540.0,1
4,1,2,1,0,34.0,1657,566.0,2
9,1,1,0,1,47.0,1219,697.0,4
9,1,1,1,0,27.0,7,98.0,2
1,1,1,1,1,40.0,-839,1018.0,2
9,1,1,0,0,39.0,994,221.0,1
2,1,2,0,0,36.0,6,246.0,1
9,2,1,0,0,42.0,0,656.0,2
1,2,0,1,0,23.0,8627,281.0,1
4,1,2,1,0,34.0,133,65.0,1
1,1,1,1,0,34.0,247,193.0,5
7,1,1,0,0,49.0,1114,283.0,1
1,1,0,0,0,57.0,1592,78.0,4
5,1,3,0,0,59.0,0,425.0,6
0,1,2,0,0,57.0,46,238.0,2
1,1,1,1,0,34.0,1221,182.0,1
4,1,1,0,1,61.0,985,998.0,6
1,0,1,1,0,35.0,0,477.0,1
4,1,2,0,0,42.0,520,158.0,1
7,1,2,0,0,57.0,10,320.0,3
1,1,1,1,0,42.0,2157,149.0,1
5,1,1,1,0,53.0,6095,410.0,5
5,1,2,1,0,63.0,133,104.0,2
6,1,1,0,0,47.0,1121,454.0,6
7,1,1,1,0,54.0,88,190.0,1
0,1,1,0,0,45.0,0,145.0,10
4,2,2,1,0,28.0,-328,318.0,2
10,1,1,1,0,58.0,610,246.0,2
4,2,2,0,0,48.0,414,761.0,2
4,0,2,1,1,35.0,0,171.0,1
6,1,2,0,0,37.0,0,143.0,1
1,1,1,1,0,37.0,685,968.0,1
4,1,0,0,0,37.0,22856,154.0,1
7,2,1,0,0,25.0,-352,246.0,1
1,1,1,1,0,58.0,602,201.0,1
4,1,1,1,0,52.0,-588,81.0,4
8,2,1,0,1,19.0,302,205.0,1
1,1,1,1,0,59.0,5314,200.0,3
9,1,1,1,0,41.0,64,210.0,2
9,2,2,0,0,34.0,632,215.0,10
9,2,1,1,0,35.0,5731,164.0,2
9,1,1,0,0,41.0,902,35.0,6
1,2,1,1,0,28.0,6307,615.0,1
4,0,1,0,0,53.0,112,246.0,3
7,1,1,0,0,35.0,0,42.0,1
0,2,2,0,0,33.0,621,217.0,1
9,2,1,1,0,37.0,435,210.0,1
9,1,1,1,0,32.0,782,116.0,4
1,1,1,1,0,32.0,478,200.0,1
7,1,3,1,0,54.0,7864,145.0,4
1,1,1,1,0,44.0,1910,41.0,1
9,0,2,1,0,36.0,1174,192.0,2
0,1,1,1,0,56.0,1270,80.0,2
4,2,2,0,0,30.0,18,121.0,11
1,1,1,1,0,36.0,141,106.0,3
4,1,2,0,0,43.0,2886,230.0,1
9,1,1,1,0,40.0,2715,125.0,2
9,2,2,1,0,32.0,1100,67.0,1
1,1,1,1,0,34.0,516,26.0,1
7,1,1,0,0,37.0,1,395.0,2
0,2,1,0,0,28.0,775,603.0,2
11,1,0,0,0,35.0,634,185.0,2
1,2,1,0,0,53.0,5715,287.0,2
0,1,3,1,0,60.0,1088,149.0,1
2,1,1,1,0,40.0,1532,173.0,7
5,1,0,0,0,57.0,75,118.0,2
9,2,1,0,0,29.0,103,314.0,1
1,1,0,1,0,44.0,134,378.0,1
0,2,1,0,0,41.0,748,94.0,7
9,1,1,1,0,47.0,1990,108.0,4
9,1,2,0,0,43.0,192,203.0,2
9,2,1,0,0,37.0,267,121.0,1
9,2,2,1,0,34.0,586,489.0,2
1,2,1,1,0,30.0,648,287.0,1
2,0,1,1,0,57.0,25,652.0,1
0,2,1,1,0,26.0,96,612.0,2
4,1,2,1,0,34.0,1116,53.0,5
9,0,1,0,1,46.0,-90,270.0,1
2,1,2,1,1,38.0,170,442.0,1
9,2,1,0,1,37.0,3665,664.0,3
4,2,2,0,0,28.0,2380,394.0,2
1,1,0,0,0,57.0,179,230.0,3
4,1,2,1,1,39.0,763,877.0,7
7,1,1,0,1,49.0,320,1971.0,4
9,1,1,1,0,38.0,1960,161.0,2
1,1,1,1,0,27.0,818,188.0,5
0,1,1,1,0,30.0,2678,23.0,5
0,1,2,0,0,38.0,1980,176.0,2
4,1,2,0,0,36.0,1582,26.0,2
5,2,3,0,0,38.0,62,212.0,1
3,1,0,0,0,59.0,235,119.0,2
4,1,2,1,0,37.0,489,205.0,5
6,1,2,1,0,29.0,3931,73.0,4
1,1,1,1,1,43.0,699,1258.0,2
9,1,1,1,0,33.0,58,57.0,2
3,0,1,0,0,54.0,1327,115.0,2
7,1,1,0,0,55.0,557,58.0,1
9,2,2,1,0,32.0,741,238.0,1
4,1,0,1,0,48.0,3230,207.0,3
4,2,2,1,0,33.0,1439,178.0,2
0,1,1,1,0,46.0,120,20.0,11
4,1,2,0,1,44.0,1058,188.0,3
1,1,0,1,0,47.0,881,143.0,1
9,1,1,0,1,38.0,6728,232.0,1
5,1,1,0,0,80.0,462,127.0,2
6,1,1,1,0,40.0,167,380.0,4
2,1,2,1,0,43.0,1574,167.0,3
9,2,2,0,1,32.0,1625,796.0,1
4,1,2,0,0,39.0,562,303.0,2
9,1,1,1,0,33.0,9305,407.0,2
9,2,1,0,0,31.0,35,229.0,1
4,2,2,0,0,36.0,0,108.0,2
4,2,2,1,0,35.0,2486,265.0,1
7,2,1,0,0,25.0,368,168.0,1
4,2,1,1,0,33.0,1558,97.0,1
1,2,0,1,0,23.0,8627,169.0,1
4,2,2,0,0,31.0,2590,103.0,2
4,1,2,1,0,36.0,0,599.0,3
9,2,2,1,0,44.0,900,322.0,2
4,3,2,1,0,31.0,385,304.0,1
1,1,0,1,0,55.0,1649,52.0,3
3,0,1,0,1,51.0,9228,655.0,4
0,1,1,1,0,36.0,0,101.0,2
10,2,2,0,0,27.0,1,65.0,2
7,1,1,1,0,40.0,771,173.0,4
7,1,1,1,0,49.0,280,162.0,3
5,1,0,0,0,59.0,46,78.0,2
4,1,2,1,1,32.0,2431,646.0,5
5,2,2,0,0,42.0,308,114.0,2
4,0,2,1,0,35.0,160,141.0,6
1,2,1,1,0,29.0,555,133.0,4
9,2,1,1,0,29.0,778,1994.0,2
1,2,1,0,0,37.0,48,140.0,2
0,1,0,1,0,49.0,169,82.0,3
7,0,1,1,0,51.0,12,150.0,1
3,1,0,0,0,61.0,848,605.0,1
4,1,1,1,0,43.0,481,164.0,1
7,1,2,1,0,42.0,12223,36.0,1
1,1,1,1,0,24.0,-254,290.0,2
6,1,2,0,0,46.0,1148,104.0,2
0,2,1,0,0,23.0,5,413.0,1
7,2,1,1,0,26.0,50,153.0,1
1,0,0,1,0,43.0,92,237.0,2
9,2,2,1,1,35.0,470,743.0,13
9,1,1,0,0,38.0,0,82.0,4
10,0,0,0,0,56.0,109,924.0,4
7,1,1,1,0,31.0,440,117.0,3
4,2,2,0,1,32.0,0,550.0,4
7,2,1,0,0,28.0,2685,5.0,1
0,0,1,1,0,26.0,-3,181.0,5
4,1,2,0,0,49.0,7007,325.0,2
0,1,1,1,0,33.0,220,345.0,1
5,1,0,0,0,80.0,1548,331.0,2
1,1,1,1,0,40.0,326,112.0,1
9,0,1,1,0,42.0,0,115.0,6
1,1,1,0,0,46.0,123,381.0,3
4,2,2,0,0,32.0,697,119.0,1
7,2,2,1,0,37.0,223,25.0,1
8,1,1,1,0,32.0,1694,929.0,1
4,1,2,1,0,53.0,4446,429.0,1
4,1,2,1,0,39.0,894,491.0,1
9,0,1,1,0,31.0,202,146.0,1
4,2,2,0,0,34.0,0,191.0,2
9,1,2,0,0,44.0,1707,406.0,3
9,1,1,1,0,35.0,13658,220.0,2
0,1,1,0,0,39.0,406,253.0,5
7,1,1,0,0,55.0,96,340.0,2
3,1,1,1,1,34.0,0,154.0,1
9,1,2,0,0,39.0,-276,121.0,4
5,1,1,0,0,58.0,413,104.0,5
1,1,0,1,0,37.0,655,127.0,2
5,0,0,0,1,56.0,694,144.0,1
0,2,1,1,0,32.0,10218,149.0,2
9,2,2,1,1,41.0,1646,261.0,1
0,2,2,0,0,29.0,14,87.0,1
4,1,2,0,0,44.0,7635,719.0,5
1,1,1,1,0,24.0,9,292.0,7
4,2,1,1,0,43.0,1029,145.0,1
0,1,2,0,0,26.0,2855,52.0,3
0,1,1,1,0,39.0,260,146.0,1
1,1,1,1,1,49.0,2039,451.0,1
1,0,0,1,0,52.0,-97,167.0,4
1,1,2,0,0,33.0,1465,98.0,4
1,1,1,1,0,30.0,125,238.0,2
9,2,2,0,0,32.0,930,85.0,7
4,2,2,1,0,27.0,0,323.0,4
1,1,0,0,0,58.0,73,116.0,1
5,1,0,1,0,46.0,-35,304.0,3
4,2,2,0,0,28.0,1351,267.0,1
7,1,0,1,0,39.0,1601,201.0,2
7,1,3,1,0,41.0,88,105.0,1
7,1,1,1,0,38.0,435,193.0,2
10,0,1,1,0,50.0,717,113.0,1
7,1,1,1,0,56.0,705,151.0,2
9,1,1,0,0,34.0,1553,200.0,2
1,0,1,1,0,33.0,-131,145.0,1
9,1,1,0,1,61.0,1191,214.0,4
0,2,1,0,0,36.0,47,36.0,6
9,1,2,1,0,34.0,544,58.0,2
1,1,1,1,0,36.0,688,174.0,2
4,1,2,0,1,45.0,242,587.0,1
8,2,2,0,0,27.0,118,112.0,1
0,1,1,1,0,45.0,-388,175.0,2
6,1,2,0,0,40.0,1603,279.0,1
4,2,1,1,1,36.0,1511,270.0,1
1,1,0,1,0,46.0,147,116.0,2
2,1,2,1,0,37.0,836,129.0,2
9,1,1,1,0,36.0,55,38.0,2
0,1,1,0,0,37.0,1123,138.0,1
8,2,2,0,1,22.0,691,338.0,1
7,3,1,0,0,51.0,0,565.0,3
9,1,1,0,0,49.0,12531,77.0,8
4,1,2,1,0,35.0,552,314.0,2
3,1,0,0,0,50.0,0,179.0,2
7,1,2,1,0,31.0,309,294.0,1
7,2,1,1,0,47.0,33,298.0,1
1,1,1,1,0,59.0,681,427.0,2
1,1,1,1,0,32.0,1787,87.0,4
5,1,2,1,1,71.0,14220,397.0,1
4,2,2,0,1,31.0,12569,344.0,1
1,1,0,0,0,41.0,4,74.0,5
1,1,0,1,0,35.0,3587,148.0,4
4,1,2,0,0,36.0,254,161.0,3
1,0,0,0,0,46.0,1712,110.0,1
1,1,1,1,0,46.0,4855,1529.0,1
9,1,2,0,0,47.0,2408,236.0,1
4,2,2,1,0,35.0,252,89.0,2
1,1,1,1,0,37.0,346,390.0,1
0,1,1,0,1,56.0,45,1467.0,1
0,1,1,1,1,46.0,556,646.0,3
4,0,2,1,0,44.0,-710,183.0,1
9,2,2,1,0,48.0,-551,168.0,2
1,2,1,1,0,28.0,56,66.0,1
2,1,2,0,0,38.0,1514,160.0,3
4,2,2,1,0,34.0,178,14.0,2
9,1,1,1,0,56.0,359,220.0,4
5,0,1,0,1,55.0,1580,1007.0,1
1,0,1,0,0,44.0,221,149.0,13
9,1,2,1,0,38.0,1161,665.0,1
5,1,1,1,0,53.0,1278,174.0,3
0,2,2,0,0,41.0,982,105.0,1
9,2,1,0,1,34.0,16,990.0,1
4,2,2,0,0,34.0,1,582.0,1
7,1,1,1,0,35.0,128,136.0,1
2,2,1,0,1,338.0,2543,223.0,1
2,1,2,0,0,42.0,42045,205.0,2
1,1,0,1,0,56.0,828,214.0,1
4,0,2,1,0,37.0,0,217.0,6
3,1,1,1,0,47.0,3940,171.0,2
1,1,1,1,0,29.0,125,50.0,1
4,1,2,1,0,41.0,140,65.0,3
9,2,1,1,0,43.0,593,55.0,1
6,1,1,0,0,38.0,746,256.0,3
9,1,1,1,0,31.0,589,151.0,1
4,2,2,0,0,32.0,2343,226.0,1
4,1,2,1,0,40.0,294,97.0,5
0,1,1,0,0,45.0,644,92.0,1
4,1,1,1,0,43.0,-26,343.0,1
7,2,1,1,0,27.0,3354,493.0,5
4,2,2,0,0,33.0,23,216.0,3
0,1,1,1,0,37.0,7,224.0,7
0,1,1,0,1,60.0,3735,190.0,1
6,1,3,0,1,51.0,2094,458.0,6
1,1,1,1,0,44.0,508,222.0,1
4,1,3,1,0,48.0,0,612.0,1
1,1,0,1,0,57.0,93,137.0,1
9,2,2,1,0,29.0,0,104.0,2
7,1,1,0,0,50.0,26394,206.0,4
7,1,1,1,0,36.0,-11,172.0,28
9,1,2,1,1,49.0,523,152.0,2
9,1,1,1,0,49.0,-74,114.0,1
4,1,2,0,0,35.0,0,89.0,1
9,2,1,1,0,39.0,122,158.0,1
1,1,0,0,0,34.0,351,326.0,11
6,1,1,0,0,57.0,35,215.0,3
9,0,1,1,0,37.0,2610,53.0,1
7,2,1,0,0,25.0,64,71.0,11
1,1,0,0,0,43.0,60,487.0,2
1,1,1,1,0,37.0,342,340.0,2
1,2,2,0,0,36.0,1830,183.0,1
4,0,2,0,0,49.0,1904,131.0,2
4,2,2,1,0,38.0,16957,208.0,1
4,0,2,0,0,39.0,26,311.0,5
4,1,2,0,1,40.0,0,147.0,1
0,1,1,1,0,34.0,79,83.0,1
1,1,0,1,1,39.0,2303,775.0,3
1,1,1,0,0,53.0,65,25.0,18
4,1,2,1,0,44.0,332,497.0,5
9,0,1,1,0,32.0,-399,180.0,1
9,0,1,1,1,50.0,-54,698.0,2
7,1,0,0,0,29.0,-102,134.0,1
10,1,2,1,0,55.0,4809,223.0,2
5,1,0,0,1,73.0,279,399.0,3
9,1,1,1,0,52.0,11,420.0,1
7,1,1,1,0,49.0,2201,233.0,3
5,1,0,0,0,63.0,8044,702.0,1
0,1,1,1,1,34.0,2374,161.0,1
0,2,1,1,0,32.0,92,110.0,1
3,1,2,0,0,49.0,443,27.0,6
1,1,0,1,0,40.0,1397,58.0,2
2,1,3,0,0,53.0,7,68.0,1
9,1,2,0,0,53.0,3177,92.0,2
1,1,0,0,0,43.0,232,45.0,1
4,2,1,1,0,35.0,81,79.0,1
7,2,1,1,0,35.0,414,11.0,5
8,2,2,1,0,25.0,1433,520.0,1
9,2,3,0,0,31.0,187,86.0,1
4,1,2,0,0,48.0,0,16.0,16
3,1,1,0,0,40.0,4610,154.0,2
1,1,0,1,0,46.0,1429,91.0,1
7,2,1,0,0,30.0,334,389.0,2
7,1,1,0,0,47.0,2,71.0,15
7,2,1,1,0,23.0,500,111.0,3
9,1,2,1,0,29.0,43,68.0,2
9,1,1,1,0,38.0,4030,75.0,2
3,1,0,0,0,56.0,306,212.0,1
0,1,1,0,0,52.0,0,91.0,2
5,1,1,0,0,55.0,168,79.0,2
2,1,2,0,0,43.0,210,646.0,2
1,1,1,1,0,34.0,518,206.0,1
4,2,2,1,1,43.0,1696,257.0,1
7,1,1,0,0,55.0,-31,81.0,2
1,1,1,1,0,34.0,856,470.0,1
4,2,2,1,0,34.0,318,133.0,2
6,1,2,0,0,43.0,64,230.0,2
1,1,0,1,0,39.0,800,76.0,6
9,2,3,0,0,39.0,75,26.0,1
9,2,1,1,0,34.0,347,154.0,2
4,1,2,1,0,55.0,2366,94.0,4
5,1,2,0,1,67.0,701,254.0,2
2,1,2,1,0,34.0,475,1156.0,1
1,1,1,0,0,47.0,3285,248.0,5
1,1,0,0,0,33.0,925,884.0,3
2,1,1,0,0,45.0,128,275.0,2
1,1,1,1,0,36.0,1587,200.0,2
9,0,1,1,0,59.0,879,228.0,1
7,1,1,0,1,33.0,478,475.0,2
9,0,1,0,0,52.0,280,393.0,5
1,1,0,0,0,53.0,1868,156.0,4
10,1,0,0,0,41.0,819,244.0,3
1,1,1,1,0,45.0,4646,118.0,1
6,2,1,0,0,60.0,27,40.0,2
1,1,1,1,0,32.0,736,700.0,3
4,2,2,1,0,28.0,224,97.0,3
9,2,1,0,1,31.0,2544,252.0,1
1,1,1,0,0,53.0,427,360.0,4
4,1,2,0,0,58.0,2764,235.0,1
1,1,1,1,0,38.0,376,1521.0,1
4,1,2,1,0,46.0,523,105.0,4
2,1,2,0,0,53.0,71,86.0,1
5,1,1,0,0,56.0,3948,484.0,1
7,2,1,0,0,52.0,1810,117.0,1
9,1,1,0,0,38.0,994,119.0,1
7,1,0,1,0,37.0,52,359.0,1
1,1,0,0,0,37.0,11,109.0,8
9,1,1,0,0,37.0,0,236.0,1
5,1,0,0,0,66.0,747,203.0,3
1,1,0,1,0,44.0,2657,202.0,2
5,1,1,0,0,61.0,313,42.0,1
0,1,1,0,0,34.0,61,21.0,1
0,2,1,1,0,33.0,2557,186.0,1
7,0,1,1,0,30.0,0,172.0,1
7,0,1,1,0,27.0,10,527.0,1
7,1,1,1,0,37.0,658,175.0,1
1,1,0,1,0,38.0,1679,21.0,18
4,2,2,0,0,35.0,0,370.0,4
9,1,1,1,0,50.0,841,54.0,2
4,1,1,1,0,39.0,0,63.0,3
